97131,85301
45922,46156
2323,2165
7542,6991
934,921
49647,18479
43692,40374
3036,2949
127323,50019
86370,86414
1656955,1174319
21469,20668
38457,37700
33793,31740
934,921
60711,56354
167157,168149
36132,29653
7611,7065
1854,1666
48658,47756
40821,40658
44494,32845
64420,59177
41933,40323
139857,139742
3927374,3610089
16224360,16219130
3855,3361
378164,366950
18249,18055
7482,6934
10139769,10032521
7922,7376
2938668,2935754
323369,327435
98328,8578
12722,12540
1204,1155
4264,3979
124503,124119
9802400,9801517
132769,131663
129878,44938
310815,305781
746133,640777
38452,37695
116073,104897
128333,128214
16526,16180
463968,441177
620351,619822
15289114,15285716
362641,77370
150441,91372
220695,204821
3955443,3928112
358656,357683
255773,246959
9642223,9641416
7447,6902
339049,331007
1100592,1099071
13,0
241735,237740
20622,19663
2266731,2257394
20864,19905
178348,165637
17500,17168
28730,25432
191453,186626
96448,75471
106111,100830
1192,1138
385046,374347
7729,7181
131949,131252
16539,16363
20851,19892
14722976,0
88126,85558
141032,127399
7618,7071
85202,80232
70943,67454
53146,53020
18027478,16186516
123548,0
53425,50096
7800,7252
6017755,0
103191,102805
7580,7034
1143,953
360480,351002
174580,77968
4618,4332
1859,1806
49680,46641
185788,184938
7682,7135
2011,1856
5671,5249
8241,7695
1416,1225
3144844,3140218
64000,0
224814,45141
1297543,1150174
652745,0
434543,367042
10456,9390
1022528,1021380
22786,21364
16387953,16387711
888852,865158
118768,112426
330088,317000
2446317,2446129
5314,4726
1463,1260
88643,88257
8762,8005
3763,3771
1482,1293
319861,313852
314012,304034
53668,48499
115219,68289
111510,111490
37134,33153
23187,21936
20927,19969
61588,58890
17318585,17318348
500019,498018
47806,46699
1867,1678
53766,49250
58387,56103
1016,993
166802,166536
717766,711941
108025,107639
708858,708668
556488,507275
3695267,3678988
7893157,7890738
2572,2414
2324,2162
25265,17549
3273964,3117841
107427,105261
84830,78820
2043243,2041897
60125,55180
207247,172193
52808,47868
66129,65320
127278,118931
565510,547235
5464,5233
53364,35933
252779,243141
4090,3212
45439,41707
4197,4064
1392,1341
5940,5180
3065,2874
992,921
38505,37748
39707,39437
31303,31028
2746238,0
4990480,4169365
97413,91963
50270,46330
7886821,7883767
94105,66996
9439692,9308685
5379,4611
75752,70806
7207,6565
79100,78708
694164,693816
580860,580211
38308,27980
289155,276712
4161,3929
1482698,1480864
632973,75944
4917056,4917318
52369245,51526300
332970,329137
142991,130778
466401,382593
15243,15054
2143,1881
57184,56949
774873,773546
5881646,5867082
2513,2354
18145,15435
36230,34027
7950,7402
5424,5335
1754,1686
8171,7625
109816,109797
45847,43182
84723,81894
3086,2997
515951,511432
65323,60378
38867,37956
1441,1240
5508775,0
7551,7002
7582,5553
5309,4977
65481,59169
18402,18165
20824,19865
230437,226127
4897,4351
2251973,2218877
1737304,1737034
20556,19599
30900,29988
103769,103136
4735,3798
37604664,37447192
1016,993
38558,37801
7454,6907
3454038,3451808
15565841,15556575
313322,307103
76236,71806
106953,104948
1607,1418
7768,7220
5402,4619
17474,17286
317350,316874
101210,101002
7444,7124
90493,84093
1065939,1063377
7951,7404
8133,7587
16565,16380
81468,77708
1760,1571
43245,40363
5911,5486
71097,66125
81245,76350
21113,20156
339469,182920
29202,24584
46450,43864
8199,7651
455175,476645
14386,14026
122093,116444
36602,36017
1536,1348
7743,7197
1416,1348
40042,39773
1365963,1364932
39203,38442
98378,74047
4515,4290
57272,55486
2237,1975
38453,37694
7427,6880
94248,8999
5014,4846
21137,20176
392909,0
13470088,13470870
7471,6923
278657,267537
65112,56816
440528,439494
67704,53845
209555,0
2776581,2755343
79034,78179
4215,4045
4156,3869
90206,86388
7267,6717
70831,57030
48594,44733
51434,0
16783,16445
57462,52484
7465,7145
1695,1505
50366,48208
56828,54063
1326,1136
46906,43848
7451,6903
6606,5811
337739,29428
458233,449439
90628,89997
80449,75451
130169,123118
65980,63992
7421,6874
6541,6145
4846,4564
21142,20180
60282,60010
7920,7376
14950049,882280
846260,850349
1482,1413
7790,7243
7630,7084
23069,14525
38700,37940
38418,37661
35440,20970
7436,6890
1196,1186
2216,2053
476604,0
38534,37777
1403008,1402546
8027,7478
41322,41053
2076,1920
298272,294265
59372,54441
65743,61651
18571505,18569967
220874,217278
1421090,1413384
73550,72977
3608,3450
4166,3878
63335,57416
64494,61776
2296,2136
7714,7170
5340873,5312853
1611757,1580352
1448,1257
22338,22150
322656,318837
2231,2074
5586886,5585740
986375,986132
324272,320449
2105,1844
36857,26341
311495,308822
15304,14989
1670,1481
347230,343394
80542,80130
4277,4037
20706,19747
48211,44697
38446,37687
14307833,14215952
266805,266291
798127,767306
8581,8185
4872425,4865829
1781,1728
47820,45610
29011820,29006361
18791,12392
16562,16378
71723,50743
1076514,1069960
7489,6943
313129,274121
1430,1239
1982,1794
4956451,4842208
5280669,5257282
445411,283877
7739497,7737167
14969,14804
12490,12301
134280,133654
64000,0
24741,24385
183692,183672
1443,1240
4645591,4511917
131955,131256
16255,16274
14378085,839455
53180,52590
20597,19635
121713,118535
343878,343320
8178,6406
83327,79241
93117,92718
18771237,0
99705,94059
44838,44686
112212,106143
1416,1234
21176,20219
1948,1791
7499,6951
64127,64307
39091,38334
5916493,0
1096781,678596
6920808,6661028
47999,21623
3732501,3696525
8895388,0
1117,1047
92679,7279
41716,37383
8026,7475
94235,8795
131973,131275
902,834
15282,14958
760909,752905
228344,228075
2447,2285
23754,16909
387940,387614
7467,6921
230145,0
9163074,9162042
7850,7301
4384505,4258508
1144,954
965,951
59361,38060
8208,7664
9282,9110
80231,78615
240173,48371
23881853,23894614
1743915,0
608606,549452
2874629,2790496
12684,12385
292070,291558
170660,162143
36005,35799
58822,31408
25960,21435
7482,6939
47042,20816
79265,78409
6528506,6524969
1144,1092
499119,512370
1300,1229
55355,17444
8466,6966
175039,163397
236510,0
35020,9751
3500539,3497300
1163803,660496
10966946,10965513
20494,19538
125793,125257
1057,987
3738314,3636697
69761,64760
77369,71749
354223,0
304388,291303
1775,1587
67554,65564
9100958,0
68962,24150
64775,63436
64000,0
21113,20154
7322,6989
34319414,34313817
108307,97232
77855,77588
108475,102393
1319,1128
1399519,1283055
15543,15196
48423,18221
2111,1850
94769,88163
196551,177876
121980,0
109646,81578
56601,52676
255794,249770
8578,7757
7515,6965
78540,64837
354497,341753
34244,10572
1005396,982127
7469,6919
38446,37689
8100,7555
7361,7040
3642804,3532706
81054,78847
19971,19622
245186,235565
1138,1086
1110,1058
1117,1068
7737,7190
232242,49776
11514210,11512774
204558,197968
314613,310777
15696,15305
81036,76072
235728,173090
1868,1708
180986,179038
5216,4885
20795,19838
7514,6965
9492,9331
6345967,6337922
1388,1317
40666,40397
7395,6847
65164,65267
7840,7293
134217,131590
28845,27965
12620584,12584776
10021596,9978915
39843,15555
5907,5670
29511,24896
626126,564323
229377,0
8290686,8287559
7860,7314
948765,909094
833781,827418
16040475,16031922
100146,94427
76290,71350
2100,1940
20803,19843
16280056,16269110
4337,4106
2036353,2025477
1994,1837
125392,48623
20105,19835
116137,112004
104227,99477
7665,7116
330975,0
22867,0
103002,99895
7953,7408
2180672,2035498
221963,212843
277714,277474
18975,18770
957,887
51328,47404
8176,7631
328102,315018
38941,38672
21255,20284
7278,6946
66971,66703
21284,20479
1763,1574
20818,19863
19710380,19696084
7640,7094
459465,453991
36995,29896
1270978,1265787
15628,15487
43997,18045
47371,46624
4029,3444
2853,2226
7712,7167
313329,307118
94905,8767
1058388,990878
118926,118805
38571,37812
48512,45845
7582,7035
299407,286645
38748,37988
11753802,11174274
48468,16944
1147,1095
298383,86153
20874,19917
238831,50298
255777,214413
4071807,3798459
7564,7016
95533,91507
48943,46339
157286,157179
1504261,1471195
417218,404800
54514,53933
167784,2641
6374,5980
7143042,6876172
389806,388090
133298,133303
113912,91821
1682550,1530539
5905,5414
7920557,7917021
1383290,559480
96252,92374
4860,4265
7739,7189
1125530,1120554
130851,51475
29717,29529
20823,19870
124193,98048
165455,108443
1206963,1205129
1164592,1164403
1675077,1588231
97392,91932
3181075,3185240
56445,51779
2019,1862
92381,90480
86727,86686
3892,3663
21479613,20755858
51225,48193
20623,20353
2746126,0
22347,11068
118272,47602
326419,322589
1313,1122
44851,42780
20773,19817
28490,27617
1812,1758
4538,4206
14428,13031
4033,3744
25406,20840
69519,66398
9525,9223
459608,475189
1662892,1658272
20821,19865
1279278,1278145
6776351,6533147
38282263,37572513
2286080,2182325
3101720,0
71644,68282
8487,7730
38693,37932
15861,15457
306814,0
524950,523320
52997,53101
52268,37656
4729,4502
1317367,0
76455,73755
29793240,29652504
10915,8097
1130,1074
31800,16802
43778,41617
126529,69398
32000,30110
17588862,14890343
1812,1623
171077,171054
1798313,1749145
363538,362703
132707,124652
1333045,1351906
1216801,1218631
268470,0
7949,7404
149146,131979
64017,62467
7639,7093
41779,38994
1924982,1855532
86883,78733
969,899
331581,327744
4629,4345
487549,430197
8352316,8345884
7570,7027
671985,641741
8628142,8623263
19853673,19831420
90567,89077
493931,464078
1776056,0
38700,37940
47702,26582
1185,995
2469,2310
570955,563510
7641,7093
78689,73742
18660,18452
84194,82860
1501,1312
54717,52014
39390,36905
61274,59061
1398963,1390055
8176,7630
161881,156422
6332,6107
164070,80628
32135,16494
55012,50039
145817,99684
12249,11828
73757,73073
90199,81355
323065,320366
499760,491963
43838,18233
20983,20018
1798,1610
68059,65768
897165,890156
2753291,0
54524,52256
72865,72422
81290,79804
1458,1268
784668,779142
64951,59981
98222,86199
72757,65463
1973,1811
64785,59844
87765,85195
98977,98343
8271,7723
1771643,1770612
7489,6939
68467,65555
1527,1339
5160754,5158329
7481,6934
533046,498301
286658,273778
87632,87142
80856,78652
469308,463733
7827,7279
20810,19850
21097,20136
20917,19965
280809,274511
40686,35349
529783,527787
89652,85581
1389,1339
2612,2453
73361,69101
7473,6926
64762,64492
1630,1562
6613207,6610870
210916,199752
24437,17635
4950,4782
21046,19997
64651,61496
255375,253361
376452,37432
4110,3785
106914,104930
45975,43101
1274971,1274637
7826,7276
1495,1444
318670,312675
1499,1430
335819,335342
2029,1841
99245,93581
199627,193298
259132,254399
20791,19834
7434,6887
26122,25218
6310,6159
21831,20734
5011851,5004327
26010740,25977666
7531,6980
294799,282985
20778,19822
14121,13922
14779003,14776411
247672,241183
14852,14693
7499,6951
24123,19096
41840,41122
86110,83574
1161,1108
27838,23218
7793,7245
334047,330217
44369,17702
233198,212680
3269020,2865968
1680,1625
7704,7158
154954,120155
2357,1847
7948,7402
123649,114086
20351,20192
150215,143032
7621,7074
572870,571371
2046,1891
41758,41489
7563,7019
2202944,2196392
35551,33833
13802,13539
7488,6940
8660993,0
1014,993
42932,24835
2338258,2328891
1000938,1057776
43643,42483
48070697,0
17371,16968
4545055,0
87824,81691
20834,19878
7455,6907
2491,2331
2571802,316378
20885047,20886740
19262,18456
2254980,2247706
7490,6942
20369,19412
10368,10208
275039,270970
80977,76085
361145,206471
2059,1901
7854,7308
20746,19794
12617,12434
3261811,0
1250115,1176720
8875440,8875200
1705,1516
1971,1808
7416,6869
91808,89658
36410,9271
38420,37661
234489,232543
606989,547114
2617,2452
51933,46997
58055,57247
5015,4804
123732,113547
1309,1250
70974,67545
239344,51743
44288,44140
4932430,4815402
118277,118218
7474,6926
15796,15499
129343,49751
59243,58972
69932,68774
19102,18913
551618,548007
174995,174562
265194,248524
184292,179138
214111,43341
295420,302642
3232316,452973
3318032,3316736
38533,37775
45595,44782
523290,553847
45449,30949
57086,54308
1352260,1350665
88422,84718
1047768,1040811
7561,7016
69292,69399
16282,15644
266602,267121
38542,37783
28068,27797
180564,178631
6927,0
315751,314620
1516,1464
167877,160155
5432815,5024799
7561,7014
29586523,29570324
152588,150922
495750,495095
311232,0
1974,1786
7748,7197
775345,608498
132593,125776
151581,151415
15570,15290
824822,0
34192,33210
2389665,2183217
49517,48588
261021,259099
27833,23215
18936,18772
4126,3914
7923,7375
164571,163189
42601,42243
71518,70565
7643,7094
62390,57877
83648,79038
370202,362301
32586,29598
4307,4139
21918,15307
3818,3685
2075,1914
346686,334178
22100,21284
21231,21014
38554,37794
1495,1444
65199,56198
38561,37804
207901,205953
17314,17100
241449,237062
1639722,1631464
133040,130981
27963,25323
1226,1176
2184,2024
3989221,3987360
1411,1360
81288,82633
31087,30477
6398,6304
51122,20228
6742,6114
7307,5519
142001,137107
30005,29640
270958,269276
20257,17090
110910,104457
7589,7047
1219,1029
1435,1367
131720,111430
22818,0
1761483,0
2324824,2324584
631730,630965
36227,34027
24681660,24632308
67097,55357
62179,62052
63207,61504
154662,148694
7261,5655
50571,48009
167535,167293
230401,219539
1600,1548
75221,71312
1111,1059
17750,17332
8058,7516
937128,931575
7520,6972
2014,1826
20556,19600
7466,6919
2230,2071
78858,41965
60421,57199
21037,20078
5645764,5631051
7501,6952
90255,84184
8096372,7502131
97889,97011
5207,4042
45857,42848
1782541,440548
1037198,0
1148,1097
1225,1035
90071,89760
112491,112100
1691835,1444393
5957106,5955038
41127,31409
51165,47241
258200,210329
348713,203272
6951247,6318770
373814,373062
65509,61010
21027,20067
8834253,8558181
7584,7032
232014,49909
53633,50401
38501,37744
7991,7447
2487802,2487090
7835,7286
14508,13790
38430,37671
1409,1219
238692,50664
7762,7216
532131,531880
46068,43203
4968,4683
105104,104815
60103,41632
20936,19979
4063,3775
414022,152143
43286,41139
4966,4681
13361,13259
4094208,4064424
4513,3502
20293,19336
39114,38353
4000,3714
1990360,1752401
94968,88250
131900,80599
22021,17013
48635,47022
2461691,2460250
756368,755528
59037,54943
39031,38271
6903701,6888900
514793,207409
7516,6966
51578,47099
210369,209846
1571,1382
60751,60480
39041,38095
39043,38282
100183,73955
1574308,1538039
4994,4681
18666,18260
38468,37709
8924,8219
935173,641871
4476218,4329598
55402,13913
26435,25097
4697,4474
2541,2547
38564,37805
46459,43606
59370,54455
8029,7480
328922,325092
266330,266962
8248,7701
212146,202852
7748,7200
6648423,6579829
106056,100915
36244,34050
29548,24929
101272,97970
421688,414549
41979,40768
200375,60631
20222596,20182369
97044,73483
38403,37644
35990,25791
54615,49682
1599,1411
20782,19821
14146,13441
62358,57842
2357,2200
102488,100066
21140,20181
1063445,249455
190155,185560
16528647,16490501
7498,6949
7708,7165
182070,184054
11292337,11263391
7763,7213
121127,109404
7744,7198
13177,10116
1851,1800
1433,1231
211662,195470
1254,1063
2436955,0
174651,174260
30937680,30933140
72116,72025
7153403,7147641
15218539,15216200
6435401,0
36986,23111
1199474,1199284
50430,47095
4461,4177
197983,192673
64875,62182
74370,72029
1225,1173
46199,44019
261158,260889
315401,293288
11954942,11953508
36172,29696
38487,37730
7529,6981
325314,325421
33783,31728
15927,15666
230145,219315
7575,7032
1482,1293
6405,6011
4274,4141
15864,15675
85117,80150
589,801
200515,131214
64140,62434
2122,1896
53259,52923
77923,73438
376539,376093
92025,90308
84734,86652
7883,7338
22340,15739
241657,237668
1737279,1715533
184704,180864
90984,87060
50320,46503
4166,3878
56325,55914
63061,58110
3503260,3447694
7447,6902
17908,17571
15449,15253
2942736,2914298
64000,0
7872,7326
1462,1272
1957,1889
45098,42296
10056873,10047973
193747,187977
3165,2894
6788,6559
105796,100526
7680,7133
29506,24889
236712,215734
31446,31206
2640,2405
51762,48489
8083,7536
7054,5369
42018,39007
2492649,2472694
1214,1160
3766097,3623073
17804,17587
11757540,11756111
17654450,16087059
112004,106282
94768,94538
439545,415846
905048,876239
5180,4848
67776,62835
1623,1432
67426,62434
203426,202112
8189,7308
4337,4106
345206,324626
7468,6925
5579,5413
1407,1217
71764,65445
6373,6093
64000,0
4600994,4457637
117362767,0
7472,7153
4395018,3866740
64115,59021
89714,87723
574884,568889
18652,18288
2214718,2201263
629729,626659
664948,612664
29279,28407
4309888,3870942
43400,42116
221330,216297
1270,1200
1960066,1958773
72434,69441
3529208,3411468
1782977,1783518
24692130,24549406
387517,369489
64000,0
36273,33588
311600,307773
2341177,1609446
90049,84358
582635,555926
33334,29336
13395,13051
38421,37661
622891,615035
6531544,6526601
8042,7497
66412,63188
16767527,16759874
7337,7007
4831,4544
328337,324494
23142,21819
7452,6903
30588,30439
7775,7368
289624,289091
1219410,1028580
590061,585707
207655,204333
7511,6964
7747,6719
4518,4233
5555,5271
35366,9951
7553824,7549246
4094,3881
4395,4064
96457,90351
66552,64498
56045,53633
89788,83419
93916,7648
99701,72379
25334,24631
21503,20535
4208,3920
1535,1347
997,926
7674,7127
7332,6787
332869,332006
7702,7155
91772,87178
85661390,85487072
904,835
47761,44391
36892,36651
56671,54451
6981639,0
6630966,6628303
349494,345675
142117,141771
14712,14338
327024,321670
69830,64890
7682,7134
4364,4129
86347,83016
3197,3037
5578,4690
3574070,3545802
21645,21375
1515,1326
8759401,8750485
130558,62018
1960,1908
41685562,36192922
27698,23958
38407,37650
7512,6966
1498828,1498365
264979,253207
262509,264430
20451307,20419584
32823,30786
162423,159452
250130,239017
54731,52198
4391,4157
32399,31746
1702983,1647565
34054059,32065856
95718,8600
103462,103344
23020,22749
227551,222091
1344604,1170840
179143,55786
417081,413423
21156,20197
13996,13384
4057,3846
146360,146066
56320,54090
2151,1992
412726,402307
22407,21973
10035,9622
7427,6879
339506,188048
5242,4652
1965837,1963292
411808,371845
20423,19465
81213,76247
7399,6849
93586,9328
117347,111885
8066,7521
289088,282307
37345,37205
5914240,0
1251,1060
3391501,3389351
587392,508375
7682,7136
7594,7048
7559,7013
274214,271098
7623,7077
54748,52507
5470,5379
5939,4346
7406,6858
14509,13792
76778,72343
1049017,1048374
54287,54017
114693,74508
311090,0
4052208,3933075
7428,6877
985,971
1435,1244
462833,395127
49862,49638
14143,13435
95124,90990
1450,1260
97434,86399
2194998,2182686
61759,61763
1285459,1284695
76204,75820
3283863,3266564
1074016,1071284
335820,332515
54641,0
76631,75099
93539,87568
17316678,17217055
552076,484067
1292,1102
3933,3705
4275,3989
67699,43694
61991542,61917881
10125265,10050478
59841,54901
180562,178636
114554,104191
36229035,36214519
39330,38570
7428,6880
6168897,5559126
39585,33714
20746,18716
29777,26939
15931,15717
19178735,19139876
68521,66944
1828,1639
27900,27776
8043,7495
2158,2107
7051,6827
7430,6883
52472,47502
23101,22845
2281798,0
104383,87662
33167,31574
7680,7134
7753,7204
31619,30966
375410,405133
318033,317223
3035760,3034956
64452,61621
34865,33883
65344,62215
274114,0
196692,87476
1864,1708
53827,51598
76592,72364
1360026,1061853
17414,16995
322587,318755
80931120,80003623
220071,47629
1729390,1728942
7874,7328
434343,366829
1185,1134
60453,57208
57932,56374
190640,185940
9091421,9083336
9463,9155
7365,6823
65429,61332
310794,288693
134145,120130
8147707,7991401
525783,538894
2847562,2843039
1415,1365
56625,54610
69675,66165
53948,49890
7516,7183
410588,408772
58864,58623
13123269,13113211
55864,53165
84142,80333
265114,264810
50630,46821
6253,5910
1731633,1731444
88809,84575
50542,49873
24683349,24670010
125997,50844
216683,215527
7847,7298
79546,74533
1763,1574
78099,77833
3378,3237
217979,203296
7531,6984
3054,2865
123361,49491
12865,12507
14081,13373
3243474,3243231
29935,27828
74753,72408
95843,91792
228160,227981
21820,19261
56427430,56097133
107905,100363
3575757,3575513
4751,4163
79243,78388
4063,3852
4108,3938
1319,1248
36251,34042
9993381,9788763
1053,981
381480,381072
4412,4180
1557,1368
4002,3716
4334015,0
247397,57027
1038,967
255908,235846
115957,0
13639,13474
64471,36561
3339396,3337004
15109,14688
20469,19755
13021658,13002774
4862,4272
69932,67170
5138669,5107792
4685,4453
4648,4420
54825,51616
8097,7551
212196,172766
24940,20372
50428,47719
36125,34959
29874,28996
7462,6916
496916,441126
7850,7302
12596773,12587888
2693364,2693081
10885121,10876177
7809,7264
12515,12308
3966,3737
2042,1881
428687,387245
182864,180809
917303,0
7739,7190
7529,6982
1207,1154
1333,1143
133465,133343
111397,110773
196194,70619
8962012,8955823
2610565,2610138
